,kms_driven,owner,age,power,brand
4967,52000.0,First Owner,5.0,150.0,Suzuki
4968,13328.0,First Owner,4.0,100.0,Hero
4969,14000.0,First Owner,6.0,200.0,Bajaj
4970,32340.0,First Owner,7.0,100.0,Bajaj
4971,31074.0,First Owner,8.0,250.0,Honda
4972,23180.0,Second Owner,8.0,250.0,Honda
4973,2000.0,First Owner,6.0,750.0,Harley-Davidson
4974,930.0,First Owner,3.0,250.0,KTM
4975,400.0,First Owner,3.0,295.0,Jawa
4976,43000.0,First Owner,6.0,100.0,Hero
4977,3542.0,First Owner,3.0,220.0,Bajaj
4979,18000.0,First Owner,5.0,160.0,TVS
4980,18000.0,First Owner,9.0,100.0,Bajaj
4981,39766.0,First Owner,7.0,220.0,Bajaj
4982,21657.0,First Owner,9.0,160.0,TVS
4983,33486.0,First Owner,4.0,350.0,Royal Enfield
4994,5188.0,First Owner,6.0,135.0,Bajaj
4995,39000.0,First Owner,11.0,135.0,Bajaj
4996,15400.0,First Owner,4.0,500.0,Royal Enfield
4997,17000.0,Second Owner,4.0,100.0,Hero
4998,13797.0,First Owner,4.0,400.0,Bajaj
4999,15418.0,Second Owner,10.0,350.0,Royal Enfield
5000,73317.0,Second Owner,13.0,223.0,Hero
5002,41211.0,First Owner,7.0,350.0,Royal Enfield
5003,24592.0,First Owner,10.0,350.0,Royal Enfield
5004,18000.0,First Owner,4.0,110.0,Honda
5005,15250.0,First Owner,9.0,150.0,Honda
5006,26527.0,First Owner,16.0,100.0,Bajaj
5007,35000.0,Second Owner,11.0,110.0,TVS
5008,7734.0,First Owner,4.0,200.0,Bajaj
5009,54990.0,First Owner,6.0,220.0,Bajaj
5010,16540.0,Second Owner,6.0,220.0,Bajaj
5011,37066.0,Second Owner,16.0,100.0,Bajaj
5012,52000.0,First Owner,6.0,125.0,Hero
5013,24000.0,First Owner,11.0,150.0,Honda
5014,9600.0,First Owner,5.0,410.0,Royal Enfield
5015,65000.0,First Owner,11.0,125.0,Hero
5016,13000.0,First Owner,8.0,883.0,Harley-Davidson
5017,23.0,Third Owner,39.0,250.0,Yezdi
5018,18611.0,First Owner,5.0,180.0,TVS
5019,3443.0,First Owner,6.0,220.0,Bajaj
5020,10576.0,First Owner,8.0,220.0,Bajaj
5021,41000.0,First Owner,5.0,350.0,Royal Enfield
5022,25000.0,First Owner,6.0,150.0,Suzuki
5023,5250.0,First Owner,3.0,100.0,Hero
5024,5000.0,First Owner,3.0,300.0,Mahindra
5025,5300.0,First Owner,6.0,200.0,Bajaj
5026,13110.0,Second Owner,5.0,500.0,Royal Enfield
5027,14653.0,First Owner,6.0,150.0,Suzuki
5028,65000.0,First Owner,14.0,100.0,Hero
5029,23400.0,First Owner,4.0,400.0,Bajaj
5030,25240.0,First Owner,6.0,200.0,Bajaj
5031,13560.0,First Owner,4.0,350.0,Royal Enfield
5032,26839.0,First Owner,3.0,100.0,Hero
5033,50000.0,First Owner,10.0,110.0,Honda
5034,10000.0,Third Owner,4.0,223.0,Hero
5035,35020.0,First Owner,5.0,150.0,Bajaj
5036,42173.0,First Owner,5.0,200.0,Bajaj
5037,28000.0,First Owner,6.0,200.0,KTM
5038,12000.0,First Owner,4.0,150.0,Bajaj
5039,36903.0,First Owner,12.0,150.0,Bajaj
5040,15264.0,First Owner,4.0,220.0,Bajaj
5041,6000.0,First Owner,3.0,310.0,TVS
5042,18304.0,First Owner,4.0,200.0,TVS
5043,17038.0,First Owner,5.0,150.0,Bajaj
5044,23297.0,Second Owner,5.0,150.0,Bajaj
5045,51999.0,First Owner,7.0,125.0,Honda
5046,7312.0,First Owner,2.0,150.0,Bajaj
5047,2963.0,First Owner,3.0,200.0,KTM
5048,20000.0,First Owner,14.0,160.0,TVS
5049,47000.0,First Owner,10.0,150.0,Bajaj
5051,47098.0,First Owner,9.0,223.0,Hero
5052,17900.0,First Owner,5.0,150.0,Bajaj
5053,14002.0,Second Owner,10.0,100.0,Hero
5054,24203.0,First Owner,7.0,350.0,Royal Enfield
5055,28026.0,First Owner,5.0,200.0,Bajaj
5056,50000.0,First Owner,13.0,150.0,Hero
5057,5640.0,First Owner,3.0,390.0,KTM
5059,38247.0,First Owner,8.0,110.0,Mahindra
5060,24300.0,First Owner,3.0,350.0,Royal Enfield
5061,45189.0,First Owner,10.0,150.0,Bajaj
5062,99000.0,First Owner,11.0,150.0,Bajaj
5063,2600.0,First Owner,4.0,150.0,Bajaj
5064,43625.0,First Owner,8.0,110.0,Hero
5065,38000.0,First Owner,7.0,150.0,Yamaha
5066,19300.0,First Owner,7.0,220.0,Bajaj
5067,33783.0,First Owner,7.0,350.0,Royal Enfield
5068,4725.0,First Owner,5.0,150.0,Bajaj
5069,8930.0,First Owner,4.0,400.0,Bajaj
5070,13013.0,First Owner,3.0,150.0,Yamaha
5071,28000.0,Second Owner,6.0,223.0,Hero
5072,16317.0,Second Owner,5.0,350.0,Royal Enfield
5073,69761.0,First Owner,9.0,125.0,Honda
5075,4200.0,First Owner,9.0,200.0,Bajaj
5076,25000.0,Second Owner,8.0,200.0,KTM
5077,25000.0,First Owner,7.0,250.0,Honda
5078,14000.0,First Owner,7.0,220.0,Bajaj
5079,15000.0,First Owner,9.0,125.0,Honda
5080,18000.0,First Owner,6.0,390.0,KTM
5081,21000.0,First Owner,11.0,100.0,Bajaj
5083,32659.0,First Owner,10.0,100.0,Hero
5084,39000.0,First Owner,9.0,100.0,Hero
5086,46000.0,First Owner,15.0,100.0,Hero
5087,4000.0,First Owner,4.0,125.0,Honda
5088,31243.0,First Owner,4.0,400.0,Bajaj
5090,100000.0,Second Owner,12.0,150.0,Bajaj
5091,25000.0,Second Owner,7.0,125.0,Honda
5092,16565.0,First Owner,6.0,110.0,TVS
5093,26219.0,First Owner,6.0,150.0,Yamaha
5095,36888.0,First Owner,13.0,135.0,Bajaj
5096,19912.0,First Owner,7.0,350.0,Royal Enfield
5097,5541.0,First Owner,4.0,500.0,Royal Enfield
5098,30000.0,First Owner,6.0,135.0,Bajaj
5099,15927.0,Second Owner,6.0,150.0,Bajaj
5100,3834.0,First Owner,4.0,390.0,KTM
5101,60000.0,First Owner,8.0,200.0,Bajaj
5102,532.0,First Owner,14.0,150.0,Bajaj
5103,3000.0,First Owner,4.0,110.0,Hero
5105,31000.0,First Owner,10.0,125.0,Honda
5106,2500.0,First Owner,3.0,125.0,Honda
5107,26000.0,First Owner,5.0,390.0,KTM
5108,30000.0,First Owner,8.0,150.0,Bajaj
5109,5500.0,First Owner,2.0,160.0,Honda
5110,24000.0,First Owner,4.0,350.0,Royal Enfield
5111,200.0,First Owner,3.0,100.0,Bajaj
5112,7000.0,First Owner,6.0,390.0,KTM
5113,4838.0,First Owner,4.0,125.0,Bajaj
5114,26500.0,First Owner,7.0,100.0,Bajaj
5115,1300.0,First Owner,4.0,200.0,TVS
5116,43000.0,First Owner,5.0,150.0,Yamaha
5117,23367.0,First Owner,15.0,350.0,Royal Enfield
5118,18200.0,First Owner,9.0,150.0,Yamaha
5120,16000.0,Second Owner,7.0,200.0,KTM
5121,35063.0,Second Owner,13.0,150.0,Honda
5124,6000.0,First Owner,3.0,500.0,Royal Enfield
5125,38000.0,First Owner,6.0,220.0,Bajaj
5126,13450.0,First Owner,4.0,150.0,Bajaj
5127,50000.0,First Owner,7.0,100.0,Hero
5128,16500.0,Second Owner,5.0,125.0,Honda
5129,4625.0,First Owner,3.0,350.0,Royal Enfield
5130,1550.0,First Owner,4.0,350.0,Royal Enfield
5131,70000.0,First Owner,13.0,150.0,Bajaj
5132,35596.0,First Owner,6.0,350.0,Royal Enfield
5133,500.0,First Owner,2.0,350.0,Royal Enfield
5134,3400.0,First Owner,3.0,125.0,Bajaj
5135,36484.0,First Owner,8.0,100.0,Hero
5136,30000.0,First Owner,7.0,150.0,Honda
5138,1234.0,Second Owner,7.0,220.0,Bajaj
5139,16435.0,First Owner,7.0,150.0,Yamaha
5140,60000.0,First Owner,7.0,150.0,Yamaha
5141,35000.0,First Owner,10.0,250.0,Honda
5142,7100.0,First Owner,9.0,100.0,Hero
5143,72354.0,First Owner,10.0,150.0,Yamaha
5144,717794.0,First Owner,15.0,125.0,Bajaj
5145,25000.0,First Owner,10.0,150.0,Bajaj
5146,58816.0,First Owner,11.0,220.0,Bajaj
5147,2200.0,First Owner,4.0,250.0,Honda
5148,22560.0,First Owner,7.0,100.0,Hero
5149,18057.0,Second Owner,5.0,350.0,Royal Enfield
5150,78822.0,First Owner,8.0,125.0,Hero
5151,38000.0,First Owner,11.0,150.0,Yamaha
5152,14256.0,First Owner,12.0,223.0,Hero
5153,9858.0,First Owner,4.0,350.0,Royal Enfield
5154,25327.0,First Owner,5.0,390.0,KTM
5155,71303.0,First Owner,6.0,220.0,Bajaj
5156,57500.0,Second Owner,14.0,180.0,Bajaj
5157,20000.0,First Owner,12.0,100.0,Hero
5160,54362.0,First Owner,4.0,150.0,Bajaj
5161,35450.0,First Owner,6.0,200.0,Bajaj
5163,72378.0,First Owner,15.0,100.0,TVS
5164,54000.0,Second Owner,13.0,180.0,Bajaj
5166,35655.0,First Owner,10.0,125.0,Honda
5167,42000.0,First Owner,11.0,135.0,Bajaj
5169,7900.0,First Owner,6.0,150.0,Suzuki
5177,24800.0,First Owner,5.0,160.0,Honda
5178,7563.0,First Owner,3.0,250.0,KTM
5179,16919.0,First Owner,9.0,350.0,Royal Enfield
5184,55000.0,First Owner,8.0,223.0,Hero
5185,16750.0,First Owner,10.0,223.0,Hero
5186,41090.0,Second Owner,4.0,150.0,Bajaj
5187,13281.0,First Owner,5.0,150.0,Bajaj
5188,29094.0,First Owner,4.0,125.0,Bajaj
5189,45000.0,First Owner,8.0,125.0,Honda
5190,4761.0,First Owner,6.0,350.0,Royal Enfield
5192,6000.0,First Owner,3.0,150.0,Suzuki
5193,14330.0,First Owner,3.0,350.0,Royal Enfield
5194,15000.0,Second Owner,12.0,350.0,Royal Enfield
5195,14735.0,First Owner,5.0,500.0,Royal Enfield
5196,55686.0,Second Owner,9.0,220.0,Bajaj
5197,14200.0,First Owner,4.0,350.0,Royal Enfield
5198,75000.0,First Owner,8.0,150.0,Bajaj
5200,477976.0,First Owner,14.0,135.0,Bajaj
5201,27481.0,Second Owner,7.0,150.0,Yamaha
5202,43871.0,First Owner,6.0,150.0,Honda
5210,9000.0,First Owner,5.0,410.0,Royal Enfield
5211,32375.0,First Owner,8.0,150.0,Yamaha
5212,41000.0,First Owner,7.0,220.0,Bajaj
5213,16500.0,First Owner,9.0,110.0,Honda
5214,23800.0,First Owner,7.0,150.0,Honda
5215,700.0,First Owner,3.0,150.0,Suzuki
5216,99999.0,First Owner,37.0,350.0,Royal Enfield
5217,10000.0,First Owner,5.0,150.0,Bajaj
5218,15288.0,Second Owner,5.0,350.0,Royal Enfield
5220,26927.0,First Owner,6.0,350.0,Royal Enfield
5221,38500.0,Fourth Owner Or More,12.0,125.0,Yamaha
5222,25000.0,First Owner,7.0,150.0,Bajaj
5223,13000.0,First Owner,8.0,500.0,Royal Enfield
5225,7054.0,First Owner,5.0,150.0,Bajaj
5226,12000.0,First Owner,6.0,350.0,Royal Enfield
5227,6000.0,First Owner,10.0,100.0,Hero
5228,17330.0,First Owner,6.0,149.0,Hero
5232,21891.0,First Owner,7.0,125.0,Bajaj
5233,57811.0,First Owner,8.0,180.0,Bajaj
5234,3000.0,First Owner,9.0,500.0,Royal Enfield
5236,12000.0,First Owner,4.0,160.0,Honda
5237,38000.0,First Owner,8.0,150.0,Yamaha
5238,17695.0,First Owner,8.0,100.0,Bajaj
5239,9788.0,First Owner,5.0,350.0,Royal Enfield
5240,10000.0,First Owner,4.0,200.0,TVS
5241,45330.0,First Owner,14.0,100.0,Hero
5243,33000.0,First Owner,12.0,150.0,Honda
5245,19562.0,First Owner,7.0,350.0,Royal Enfield
5247,1400.0,First Owner,6.0,500.0,Royal Enfield
5248,14000.0,First Owner,4.0,500.0,Royal Enfield
5249,60000.0,First Owner,9.0,150.0,Bajaj
5250,4030.0,First Owner,4.0,500.0,Royal Enfield
5251,1920.0,First Owner,4.0,150.0,Bajaj
5253,27000.0,First Owner,8.0,200.0,Bajaj
5254,3200.0,First Owner,5.0,150.0,Hero
5255,8000.0,First Owner,4.0,150.0,Suzuki
5256,18000.0,First Owner,7.0,110.0,Honda
5257,23895.0,First Owner,7.0,350.0,Royal Enfield
5258,42000.0,Second Owner,11.0,100.0,Hero
5259,25000.0,First Owner,5.0,350.0,Royal Enfield
5261,51528.0,First Owner,9.0,150.0,Hero
5262,10147.0,First Owner,3.0,220.0,Bajaj
5263,9119.0,First Owner,5.0,200.0,Bajaj
5264,7000.0,First Owner,7.0,390.0,KTM
5265,10000.0,First Owner,4.0,125.0,Honda
5267,70628.0,First Owner,10.0,100.0,Hero
5268,58137.0,First Owner,10.0,100.0,Hero
5269,35000.0,First Owner,7.0,223.0,Hero
5270,5073.0,First Owner,5.0,350.0,Royal Enfield
5271,14403.0,First Owner,5.0,390.0,KTM
5272,23000.0,First Owner,7.0,150.0,Yamaha
5273,56000.0,First Owner,10.0,150.0,Bajaj
5274,550.0,First Owner,3.0,750.0,Harley-Davidson
5276,40500.0,First Owner,8.0,500.0,Royal Enfield
5277,18500.0,First Owner,5.0,160.0,TVS
5278,8200.0,First Owner,5.0,200.0,KTM
5279,1200.0,First Owner,6.0,750.0,Harley-Davidson
5280,9500.0,First Owner,6.0,100.0,Hero
5281,38950.0,First Owner,5.0,110.0,TVS
5282,80000.0,First Owner,9.0,160.0,TVS
5283,10000.0,First Owner,6.0,200.0,KTM
5284,2000.0,First Owner,3.0,110.0,Bajaj
5285,20850.0,First Owner,7.0,150.0,Bajaj
5286,22800.0,First Owner,5.0,350.0,Royal Enfield
5287,7900.0,First Owner,5.0,500.0,Royal Enfield
5289,28000.0,First Owner,7.0,110.0,Honda
5292,39500.0,First Owner,8.0,220.0,Bajaj
5293,2400.0,First Owner,4.0,390.0,KTM
5294,2827.0,First Owner,5.0,350.0,Royal Enfield
5295,12434.0,First Owner,6.0,500.0,Royal Enfield
5296,38000.0,First Owner,14.0,500.0,Royal Enfield
5297,9300.0,First Owner,11.0,150.0,Yamaha
5298,60000.0,First Owner,10.0,150.0,Yamaha
5299,12000.0,First Owner,8.0,350.0,Royal Enfield
5300,18465.0,First Owner,12.0,150.0,Yamaha
5301,5548.0,First Owner,4.0,400.0,Bajaj
5302,25353.0,First Owner,5.0,500.0,Royal Enfield
5303,6700.0,First Owner,3.0,350.0,Royal Enfield
5306,25400.0,First Owner,3.0,150.0,Suzuki
5307,20000.0,First Owner,3.0,220.0,Bajaj
5308,30000.0,First Owner,8.0,150.0,Yamaha
5309,23766.0,First Owner,5.0,390.0,KTM
5313,28808.0,First Owner,7.0,100.0,Bajaj
5319,36526.0,Second Owner,11.0,100.0,Bajaj
5320,15000.0,Second Owner,5.0,150.0,Bajaj
5321,6500.0,First Owner,5.0,200.0,KTM
5322,2000.0,First Owner,4.0,500.0,Royal Enfield
5323,46000.0,First Owner,12.0,100.0,Hero
5324,11170.0,First Owner,6.0,200.0,Bajaj
5325,5000.0,First Owner,6.0,500.0,Royal Enfield
5328,38425.0,First Owner,8.0,125.0,Bajaj
5329,9000.0,First Owner,6.0,110.0,Hero
5330,9000.0,First Owner,6.0,150.0,Bajaj
5332,33000.0,First Owner,9.0,220.0,Bajaj
5334,15000.0,First Owner,6.0,160.0,Honda
5335,28000.0,First Owner,5.0,150.0,Yamaha
5336,1500.0,First Owner,4.0,220.0,Bajaj
5337,24000.0,First Owner,7.0,390.0,KTM
5339,35600.0,First Owner,7.0,100.0,Hero
5348,3360.0,First Owner,3.0,100.0,Bajaj
5349,48000.0,First Owner,8.0,100.0,Bajaj
5350,40000.0,First Owner,10.0,150.0,Bajaj
5351,30000.0,First Owner,9.0,125.0,Hero
5353,40000.0,First Owner,6.0,150.0,Bajaj
5354,32300.0,First Owner,7.0,150.0,Hero
5355,11000.0,First Owner,5.0,150.0,Bajaj
5356,20000.0,First Owner,11.0,100.0,Hero
5357,38000.0,First Owner,6.0,110.0,Hero
5358,6200.0,First Owner,4.0,220.0,Bajaj
5359,25000.0,First Owner,5.0,110.0,Hero
5360,46000.0,First Owner,5.0,150.0,Bajaj
5361,60500.0,First Owner,11.0,150.0,Hero
5363,77700.0,First Owner,11.0,135.0,Bajaj
5365,50000.0,Third Owner,10.0,150.0,Yamaha
5366,57444.0,First Owner,6.0,200.0,Bajaj
5367,7018.0,First Owner,4.0,150.0,Yamaha
5368,24000.0,First Owner,8.0,125.0,Hero
5371,5382.0,First Owner,5.0,150.0,Yamaha
5388,14500.0,First Owner,6.0,150.0,Bajaj
5389,9900.0,First Owner,8.0,500.0,Royal Enfield
5390,9800.0,First Owner,6.0,150.0,Suzuki
5391,10000.0,First Owner,4.0,100.0,Bajaj
5392,7800.0,First Owner,7.0,350.0,Royal Enfield
5393,10575.0,First Owner,4.0,150.0,Suzuki
5394,61122.0,First Owner,17.0,100.0,Hero
5395,16830.0,First Owner,6.0,100.0,Hero
5396,39000.0,First Owner,13.0,150.0,Bajaj
5398,5500.0,First Owner,6.0,200.0,KTM
5401,10000.0,First Owner,5.0,180.0,TVS
5402,18000.0,First Owner,9.0,125.0,Bajaj
5403,38400.0,First Owner,10.0,350.0,Royal Enfield
5404,43000.0,First Owner,9.0,125.0,Bajaj
5405,22365.0,First Owner,10.0,100.0,Hero
5406,150.0,First Owner,4.0,160.0,Honda
5407,7400.0,First Owner,4.0,350.0,Royal Enfield
5409,27200.0,First Owner,8.0,350.0,Royal Enfield
5410,4669.0,First Owner,4.0,110.0,Hero
5411,16500.0,First Owner,6.0,125.0,Honda
5412,41365.0,First Owner,6.0,150.0,Honda
5413,25000.0,First Owner,9.0,220.0,Bajaj
5414,24000.0,First Owner,7.0,100.0,Hero
5416,40457.0,First Owner,7.0,100.0,Hero
5418,55300.0,First Owner,7.0,150.0,Yamaha
5419,45000.0,First Owner,12.0,150.0,Bajaj
5420,28000.0,First Owner,6.0,390.0,KTM
5422,15000.0,First Owner,6.0,150.0,Bajaj
5423,17500.0,First Owner,8.0,125.0,Honda
5424,9614.0,First Owner,7.0,110.0,Mahindra
5425,9800.0,First Owner,7.0,390.0,KTM
5426,14000.0,First Owner,8.0,150.0,Hero
5427,15500.0,First Owner,6.0,350.0,Royal Enfield
5428,9000.0,First Owner,5.0,150.0,Bajaj
5429,3500.0,First Owner,4.0,180.0,TVS
5430,13000.0,First Owner,8.0,125.0,Hero
5431,10200.0,First Owner,5.0,350.0,Royal Enfield
5432,25874.0,First Owner,10.0,150.0,Hero
5433,17883.0,First Owner,6.0,390.0,KTM
5434,12192.0,First Owner,5.0,110.0,Hero
5436,5000.0,First Owner,5.0,150.0,Yamaha
5437,15500.0,First Owner,5.0,220.0,Bajaj
5438,98707.0,First Owner,11.0,150.0,Bajaj
5439,64800.0,First Owner,13.0,150.0,Honda
5440,12000.0,First Owner,5.0,150.0,Bajaj
5463,9300.0,First Owner,10.0,350.0,Royal Enfield
5464,19542.0,First Owner,7.0,160.0,TVS
5465,41915.0,First Owner,12.0,150.0,Bajaj
5466,31500.0,Third Owner,14.0,200.0,Bajaj
5468,8718.0,First Owner,3.0,100.0,TVS
5469,24000.0,First Owner,7.0,350.0,Royal Enfield
5470,45000.0,Second Owner,15.0,350.0,Royal Enfield
5472,2791.0,First Owner,2.0,350.0,Royal Enfield
5473,9755.0,First Owner,7.0,150.0,Bajaj
5474,37795.0,First Owner,7.0,100.0,Hero
5475,27520.0,First Owner,5.0,125.0,Honda
5476,5200.0,First Owner,3.0,160.0,TVS
5477,4500.0,First Owner,2.0,220.0,Bajaj
5478,9759.0,First Owner,5.0,350.0,Royal Enfield
5479,33000.0,First Owner,10.0,110.0,Honda
5480,29428.0,First Owner,9.0,150.0,Yamaha
5481,9572.0,First Owner,9.0,350.0,Royal Enfield
5482,40000.0,Second Owner,12.0,100.0,Hero
5483,16000.0,First Owner,3.0,200.0,TVS
5484,45355.0,First Owner,6.0,125.0,Honda
5486,27000.0,First Owner,8.0,150.0,Honda
5487,17677.0,First Owner,4.0,350.0,Royal Enfield
5488,21000.0,First Owner,10.0,150.0,Bajaj
5489,30000.0,First Owner,6.0,200.0,Bajaj
5490,3842.0,First Owner,7.0,350.0,Royal Enfield
5491,6700.0,First Owner,3.0,200.0,KTM
5492,27988.0,First Owner,14.0,150.0,Hero
5493,34000.0,First Owner,10.0,220.0,Bajaj
5494,11072.0,First Owner,8.0,500.0,Royal Enfield
5495,1947.0,First Owner,2.0,350.0,Royal Enfield
5496,26429.0,First Owner,4.0,400.0,Bajaj
5497,42942.0,First Owner,13.0,200.0,Bajaj
5498,4159.0,Second Owner,4.0,390.0,KTM
5499,70000.0,Second Owner,15.0,110.0,TVS
5500,1990.0,First Owner,4.0,200.0,TVS
5501,29000.0,First Owner,7.0,500.0,Royal Enfield
5502,65007.0,First Owner,7.0,150.0,Bajaj
5503,34060.0,Second Owner,11.0,180.0,Bajaj
5504,41883.0,First Owner,5.0,350.0,Royal Enfield
5505,15000.0,First Owner,9.0,200.0,Bajaj
5506,1890.0,First Owner,2.0,200.0,TVS
5507,59560.0,First Owner,8.0,110.0,Hero
5508,13600.0,Second Owner,4.0,150.0,Yamaha
5509,10521.0,First Owner,7.0,150.0,Honda
5510,3095.0,First Owner,2.0,180.0,TVS
5511,29000.0,First Owner,10.0,150.0,Yamaha
5513,21288.0,First Owner,10.0,160.0,TVS
5514,29878.0,First Owner,4.0,150.0,Yamaha
5515,19000.0,Second Owner,5.0,100.0,Hero
5516,7706.0,First Owner,5.0,220.0,Bajaj
5517,31275.0,First Owner,12.0,135.0,Bajaj
5518,8700.0,First Owner,7.0,500.0,Royal Enfield
5519,19233.0,Second Owner,11.0,100.0,Hero
5520,33156.0,First Owner,5.0,150.0,Bajaj
5521,14000.0,First Owner,4.0,150.0,Yamaha
5522,2322.0,First Owner,2.0,160.0,Honda
5523,16389.0,First Owner,7.0,100.0,TVS
5524,13680.0,First Owner,6.0,350.0,Royal Enfield
5525,9425.0,First Owner,4.0,250.0,Yamaha
5526,9833.0,First Owner,5.0,160.0,TVS
5527,21163.0,First Owner,5.0,125.0,Bajaj
5528,31298.0,First Owner,12.0,350.0,Royal Enfield
5529,14740.0,First Owner,4.0,150.0,Bajaj
5530,14830.0,First Owner,4.0,150.0,Suzuki
5531,11021.0,First Owner,4.0,160.0,Honda
5532,1120.0,First Owner,2.0,150.0,Yamaha
5533,33000.0,Second Owner,10.0,350.0,Royal Enfield
5534,15000.0,First Owner,9.0,250.0,Honda
5535,37915.0,First Owner,6.0,350.0,Royal Enfield
5536,35600.0,First Owner,9.0,150.0,Yamaha
5537,7500.0,First Owner,3.0,400.0,Bajaj
5538,750.0,First Owner,3.0,150.0,Suzuki
5539,46436.0,First Owner,11.0,180.0,Bajaj
5553,56000.0,First Owner,6.0,200.0,KTM
5554,3000.0,First Owner,4.0,160.0,Honda
5555,12135.0,First Owner,3.0,150.0,Bajaj
5556,21500.0,Second Owner,6.0,150.0,Yamaha
5557,8120.0,First Owner,2.0,200.0,TVS
5558,34500.0,First Owner,11.0,135.0,Bajaj
5559,7800.0,First Owner,7.0,220.0,Bajaj
5560,1793.0,First Owner,3.0,200.0,TVS
5561,31400.0,First Owner,7.0,125.0,Honda
5562,15547.0,Second Owner,4.0,390.0,KTM
5563,35107.0,First Owner,8.0,220.0,Bajaj
5564,5156.0,First Owner,2.0,150.0,Suzuki
5566,5130.0,First Owner,5.0,500.0,Royal Enfield
5567,15150.0,First Owner,3.0,160.0,TVS
5568,10825.0,Fourth Owner Or More,4.0,350.0,Royal Enfield
5569,12000.0,First Owner,6.0,500.0,Royal Enfield
5570,28279.0,Second Owner,9.0,500.0,Royal Enfield
5571,7983.0,First Owner,5.0,200.0,Bajaj
5573,37000.0,First Owner,8.0,100.0,Bajaj
5574,13353.0,First Owner,3.0,100.0,Hero
5575,6500.0,First Owner,3.0,250.0,Honda
5576,40500.0,First Owner,10.0,150.0,Bajaj
5577,44000.0,First Owner,8.0,125.0,Honda
5578,199.0,First Owner,2.0,220.0,Bajaj
5579,70000.0,First Owner,7.0,350.0,Royal Enfield
5580,1700.0,First Owner,5.0,390.0,KTM
5581,54560.0,Second Owner,14.0,223.0,Hero
5582,17580.0,First Owner,8.0,350.0,Royal Enfield
5583,46000.0,First Owner,11.0,110.0,TVS
5584,76663.0,First Owner,4.0,200.0,TVS
5585,29500.0,First Owner,6.0,125.0,Bajaj
5586,30112.0,First Owner,11.0,125.0,Honda
5587,29284.0,First Owner,9.0,350.0,Royal Enfield
5589,34700.0,First Owner,6.0,223.0,Hero
5590,17180.0,First Owner,3.0,125.0,Hero
5591,30040.0,First Owner,4.0,150.0,Suzuki
5592,12903.0,Second Owner,4.0,200.0,Bajaj
5593,30000.0,First Owner,10.0,350.0,Royal Enfield
5594,52000.0,First Owner,12.0,150.0,Honda
5595,75000.0,First Owner,9.0,150.0,Yamaha
5596,34028.0,First Owner,6.0,125.0,Bajaj
5597,44409.0,First Owner,7.0,150.0,Bajaj
5598,58245.0,First Owner,10.0,150.0,Yamaha
5599,26147.0,First Owner,7.0,500.0,Royal Enfield
5600,14008.0,First Owner,6.0,350.0,Royal Enfield
5601,29369.0,First Owner,5.0,500.0,Royal Enfield
5602,31519.0,Second Owner,6.0,150.0,Bajaj
5603,23900.0,Second Owner,6.0,350.0,Royal Enfield
5604,26320.0,First Owner,5.0,220.0,Bajaj
5605,26000.0,First Owner,4.0,150.0,Suzuki
5606,11850.0,First Owner,3.0,350.0,Royal Enfield
5607,28500.0,First Owner,5.0,220.0,Bajaj
5608,30000.0,First Owner,10.0,150.0,Bajaj
5609,3165.0,First Owner,4.0,250.0,Hyosung
5610,19443.0,Second Owner,8.0,125.0,Yamaha
5611,15886.0,First Owner,7.0,150.0,Yamaha
5612,28530.0,First Owner,7.0,223.0,Hero
5613,33186.0,First Owner,5.0,150.0,Suzuki
5614,60315.0,Second Owner,11.0,150.0,Hero
5615,15200.0,Third Owner,5.0,200.0,Bajaj
5616,32234.0,First Owner,16.0,150.0,Bajaj
5618,7000.0,First Owner,4.0,150.0,Suzuki
5619,6537.0,First Owner,4.0,200.0,KTM
5620,31336.0,First Owner,9.0,150.0,Suzuki
5621,8500.0,First Owner,3.0,200.0,Bajaj
5622,2037.0,First Owner,4.0,500.0,Royal Enfield
5623,20058.0,First Owner,4.0,150.0,Bajaj
5625,67140.0,Second Owner,15.0,150.0,Bajaj
5626,25435.0,First Owner,5.0,150.0,Bajaj
5627,46182.0,First Owner,8.0,180.0,TVS
5629,8634.0,First Owner,4.0,150.0,Bajaj
5630,20404.0,First Owner,4.0,150.0,Bajaj
5631,43000.0,Second Owner,10.0,350.0,Royal Enfield
5639,6629.0,First Owner,5.0,250.0,Hyosung
5641,6867.0,First Owner,5.0,500.0,Royal Enfield
5642,24000.0,First Owner,4.0,390.0,KTM
5643,29000.0,First Owner,10.0,220.0,Bajaj
5644,13600.0,First Owner,3.0,180.0,Bajaj
5645,5200.0,Second Owner,4.0,220.0,Bajaj
5646,11000.0,Second Owner,6.0,150.0,Yamaha
5647,4300.0,First Owner,5.0,200.0,KTM
5648,2465.0,First Owner,9.0,150.0,Yamaha
5649,25000.0,First Owner,7.0,223.0,Hero
5650,26500.0,First Owner,8.0,100.0,Bajaj
5651,22000.0,First Owner,5.0,150.0,Bajaj
5652,6635.0,First Owner,5.0,350.0,Royal Enfield
5653,16523.0,First Owner,5.0,750.0,Harley-Davidson
5654,49000.0,First Owner,7.0,125.0,Honda
5655,3538.0,First Owner,7.0,350.0,Royal Enfield
5656,3538.0,First Owner,5.0,350.0,Royal Enfield
5657,69415.0,First Owner,13.0,135.0,Bajaj
